freshTime,positive_prob,confidence,negative_prob,sentiment
2020/3/13,0.101189,0.775136,0.898811,0
2020/3/13,0.292863,0.349194,0.707137,0
2020/3/13,0.229393,0.490237,0.770607,0
2020/3/13,0.517442,0.651156,0.482558,1
2020/3/13,0.967744,0.928321,0.0322557,2
2020/3/13,0.00225795,0.994982,0.997742,0
2020/3/13,0.995798,0.990661,0.00420243,2
2020/3/13,0.780103,0.51134,0.219897,2
2020/3/13,0.133106,0.704208,0.866894,0
2020/3/13,0.0777307,0.827265,0.922269,0
2020/3/13,0.999952,0.999893,4.82E-05,2
2020/3/13,0.137694,0.694013,0.862306,0
2020/3/13,0.476745,0.534909,0.523255,1
2020/3/13,0.471071,0.421415,0.528929,1
2020/3/13,0.0745244,0.83439,0.925476,0
2020/3/13,0.0041819,0.990707,0.995818,0
2020/3/13,0.292582,0.349817,0.707418,0
2020/3/13,0.992024,0.982276,0.00797575,2
2020/3/13,0.920938,0.824308,0.0790616,2
2020/3/13,0.75178,0.4484,0.24822,2
2020/3/13,0.161144,0.641902,0.838856,0
2020/3/13,0.999286,0.998413,0.000714033,2
2020/3/13,0.118825,0.735944,0.881175,0
2020/3/13,0.00640091,0.985776,0.993599,0
2020/3/13,0.991093,0.980208,0.00890652,2
2020/3/13,0.482531,0.650619,0.517469,1
2020/3/13,0.997488,0.994418,0.00251193,2
2020/3/13,0.993961,0.986581,0.00603848,2
2020/3/13,0.999186,0.998191,0.000813764,2
2020/3/13,0.990762,0.979472,0.00923778,2
2020/3/13,0.426502,0.0522176,0.573498,0
2020/3/13,0.994534,0.987854,0.0054656,2
2020/3/13,0.343697,0.236229,0.656303,0
2020/3/13,0.810157,0.578126,0.189843,2
2020/3/13,0.855274,0.678388,0.144725,2
2020/3/13,0.802335,0.560745,0.197665,2
2020/3/13,0.990307,0.978461,0.00969273,2
2020/3/13,0.646741,0.21498,0.353259,2
2020/3/13,0.151577,0.663163,0.848423,0
2020/3/13,0.624997,0.166659,0.375003,2
2020/3/13,0.987993,0.973317,0.0120074,2
2020/3/13,0.688801,0.308447,0.311199,2
2020/3/13,0.876449,0.725442,0.123551,2
2020/3/13,0.17844,0.603466,0.82156,0
2020/3/13,0.970762,0.935027,0.0292376,2
2020/3/13,0.000390047,0.999133,0.99961,0
2020/3/13,0.110724,0.753946,0.889276,0
2020/3/13,0.811389,0.580864,0.188611,2
2020/3/13,0.752712,0.450471,0.247288,2
2020/3/13,0.865795,0.701766,0.134205,2
2020/3/13,0.936109,0.858021,0.0638906,2
2020/3/13,0.219007,0.513318,0.780993,0
2020/3/13,0.936889,0.859754,0.0631108,2
2020/3/13,0.999177,0.998171,0.000823303,2
2020/3/13,0.997476,0.994391,0.00252413,2
2020/3/13,0.190253,0.577215,0.809747,0
2020/3/13,0.0959599,0.786756,0.90404,0
2020/3/13,0.398298,0.114893,0.601702,0
2020/3/13,0.582228,0.0716178,0.417772,2
2020/3/13,0.939401,0.865336,0.0605989,2
2020/3/13,0.880712,0.734916,0.119288,2
2020/3/13,0.64948,0.221067,0.35052,2
2020/3/13,0.437563,0.0276375,0.562437,0
2020/3/13,0.908457,0.79657,0.0915433,2
2020/3/13,0.999249,0.998331,0.000751122,2
2020/3/13,0.555464,0.0121412,0.444536,2
2020/3/13,0.97487,0.944155,0.0251301,2
2020/3/13,0.0047981,0.989338,0.995202,0
2020/3/13,0.0156855,0.965143,0.984315,0
2020/3/13,0.670472,0.267715,0.329528,2
2020/3/13,0.0300138,0.933303,0.969986,0
2020/3/13,0.620539,0.156754,0.379461,2
2020/3/13,0.00919179,0.979574,0.990808,0
2020/3/13,0.165321,0.632619,0.834679,0
2020/3/13,0.106757,0.762763,0.893243,0
2020/3/13,0.46027,0.205397,0.53973,1
2020/3/13,0.77932,0.509601,0.22068,2
2020/3/13,0.11401,0.746645,0.88599,0
2020/3/13,0.809907,0.577571,0.190093,2
2020/3/13,0.836251,0.636114,0.163749,2
2020/3/14,0.984036,0.964524,0.0159644,2
2020/3/13,0.999925,0.999834,7.48E-05,2
2020/3/13,0.945328,0.878507,0.0546718,2
2020/3/13,0.979837,0.955193,0.0201631,2
2020/3/13,0.997235,0.993856,0.00276472,2
2020/3/13,0.361417,0.196852,0.638583,0
2020/3/13,0.86734,0.705201,0.13266,2
2020/3/13,0.250047,0.44434,0.749953,0
2020/3/13,0.804537,0.565637,0.195463,2
2020/3/13,0.934609,0.854687,0.0653909,2
2020/3/13,0.998577,0.996837,0.00142333,2
2020/3/13,0.956753,0.903895,0.0432474,2
2020/3/13,0.00202786,0.995494,0.997972,0
2020/3/13,0.362705,0.193989,0.637295,0
2020/3/13,0.661804,0.248453,0.338196,2
2020/3/13,0.891072,0.757938,0.108928,2
2020/3/13,0.962117,0.915816,0.0378828,2
2020/3/13,0.99986,0.999689,0.000140095,2
2020/3/13,0.593093,0.0957624,0.406907,2
2020/3/13,0.948827,0.886283,0.0511728,2
2020/3/13,0.948178,0.88484,0.0518218,2
2020/3/13,0.664311,0.254025,0.335689,2
2020/3/13,0.170085,0.622034,0.829915,0
2020/3/13,0.998609,0.996909,0.00139101,2
2020/3/13,0.42446,0.0567559,0.57554,0
2020/3/13,0.908494,0.796654,0.0915057,2
2020/3/13,0.508447,0.83106,0.491553,1
2020/3/13,0.0330897,0.926467,0.96691,0
2020/3/13,0.974964,0.944365,0.0250357,2
2020/3/13,0.40063,0.109711,0.59937,0
2020/3/13,0.148407,0.670206,0.851593,0
2020/3/13,0.179444,0.601234,0.820555,0
2020/3/13,0.969517,0.932261,0.0304826,2
2020/3/13,0.998399,0.996443,0.00160074,2
2020/3/13,0.0682879,0.848249,0.931712,0
2020/3/13,0.97861,0.952467,0.0213899,2
2020/3/13,0.212917,0.526852,0.787083,0
2020/3/13,0.0303119,0.93264,0.969688,0
2020/3/13,0.00023823,0.999471,0.999762,0
2020/3/13,0.716159,0.369242,0.283841,2
2020/3/13,0.290335,0.35481,0.709665,0
2020/3/13,0.989165,0.975922,0.0108353,2
2020/3/13,0.569637,0.0436375,0.430363,2
2020/3/13,0.475747,0.514949,0.524253,1
2020/3/13,0.986041,0.96898,0.013959,2
2020/3/13,0.141052,0.686551,0.858948,0
2020/3/13,0.999769,0.999486,0.000231281,2
2020/3/13,0.993365,0.985255,0.0066354,2
2020/3/13,0.916497,0.814437,0.0835034,2
2020/3/13,0.982757,0.961682,0.0172429,2
2020/3/13,0.155271,0.654952,0.844728,0
2020/3/13,0.901172,0.780383,0.0988276,2
2020/3/13,0.862931,0.695402,0.137069,2
2020/3/13,0.212968,0.526738,0.787032,0
2020/3/13,0.910733,0.801629,0.089267,2
2020/3/13,0.058968,0.86896,0.941032,0
2020/3/13,0.195108,0.566426,0.804892,0
2020/3/13,0.0058615,0.986974,0.994138,0
2020/3/13,0.0148734,0.966948,0.985127,0
2020/3/13,0.65956,0.243466,0.34044,2
2020/3/13,0.834294,0.631764,0.165706,2
2020/3/13,0.501437,0.971253,0.498563,1
2020/3/13,0.997381,0.99418,0.00261923,2
2020/3/13,0.990857,0.979682,0.00914293,2
2020/3/13,0.98873,0.974956,0.0112699,2
2020/3/13,0.968309,0.929575,0.0316912,2
2020/3/13,0.00255002,0.994333,0.99745,0
2020/3/13,0.00174837,0.996115,0.998252,0
2020/3/13,0.835726,0.634947,0.164274,2
2020/3/13,0.952047,0.893438,0.0479531,2
2020/3/13,0.379814,0.15597,0.620186,0
2020/3/13,0.178805,0.602657,0.821196,0
2020/3/13,0.999436,0.998747,0.000563826,2
2020/3/13,0.971664,0.937031,0.0283359,2
2020/3/13,0.997837,0.995194,0.00216292,2
2020/3/13,0.486984,0.739673,0.513016,1
2020/3/13,0.894929,0.766509,0.105071,2
2020/3/13,0.369328,0.179271,0.630672,0
2020/3/13,0.991671,0.98149,0.00832933,2
2020/3/13,0.869769,0.710597,0.130231,2
2020/3/13,0.915838,0.812974,0.0841617,2
2020/3/13,0.635097,0.189103,0.364903,2
2020/3/13,0.445708,0.00953701,0.554292,0
2020/3/13,0.362013,0.195526,0.637987,0
2020/3/13,0.393226,0.126163,0.606773,0
2020/3/13,0.988145,0.973655,0.0118554,2
2020/3/13,0.162076,0.63983,0.837924,0
2020/3/13,0.970929,0.935398,0.0290708,2
2020/3/13,0.940618,0.868041,0.0593816,2
2020/3/13,0.968853,0.930785,0.0311467,2
2020/3/13,0.616,0.146666,0.384,2
2020/3/13,0.812164,0.582588,0.187836,2
2020/3/13,0.209449,0.534558,0.790551,0
2020/3/13,0.925996,0.835546,0.0740042,2
2020/3/13,0.928182,0.840405,0.0718177,2
2020/3/13,0.429446,0.0456748,0.570554,0
2020/3/13,0.66764,0.261423,0.33236,2
2020/3/13,0.671838,0.270752,0.328162,2
2020/3/13,0.0612279,0.863938,0.938772,0
2020/3/13,0.792007,0.537793,0.207993,2
2020/3/13,0.584331,0.0762912,0.415669,2
2020/3/13,0.999722,0.999383,0.000277535,2
2020/3/13,0.867424,0.705386,0.132576,2
2020/3/13,0.992193,0.982651,0.00780691,2
2020/3/13,0.0180865,0.959808,0.981914,0
2020/3/13,0.369516,0.178853,0.630484,0
2020/3/13,0.980436,0.956525,0.0195639,2
2020/3/13,0.996778,0.99284,0.00322213,2
2020/3/13,0.533237,0.335261,0.466763,1
2020/3/13,0.998497,0.996661,0.00150257,2
2020/3/13,0.489366,0.787325,0.510634,1
2020/3/13,0.99473,0.98829,0.00526976,2
2020/3/13,0.0472762,0.894942,0.952724,0
2020/3/13,0.389384,0.134701,0.610616,0
2020/3/13,0.804611,0.565802,0.195389,2
2020/3/13,0.164925,0.6335,0.835075,0
2020/3/13,0.504473,0.910539,0.495527,1
2020/3/13,0.992859,0.984132,0.00714077,2
2020/3/13,0.540896,0.182085,0.459104,1
2020/3/13,0.882129,0.738065,0.117871,2
2020/3/13,0.912417,0.805372,0.0875827,2
2020/3/13,0.935166,0.855925,0.0648336,2
2020/3/13,0.999871,0.999713,0.00012899,2
2020/3/13,0.968812,0.930694,0.0311878,2
2020/3/13,0.987223,0.971608,0.0127766,2
2020/3/13,0.971356,0.936346,0.0286444,2
2020/3/13,0.859768,0.688373,0.140232,2
2020/3/13,0.629891,0.177536,0.370109,2
2020/3/13,0.175036,0.61103,0.824964,0
2020/3/13,0.0302021,0.932884,0.969798,0
2020/3/13,0.790255,0.5339,0.209745,2
2020/3/13,0.956608,0.903573,0.0433924,2
2020/3/13,0.0128868,0.971363,0.987113,0
2020/3/13,0.981536,0.958968,0.0184642,2
2020/3/13,0.273576,0.392052,0.726424,0
2020/3/13,0.965737,0.92386,0.0342632,2
2020/3/13,0.884661,0.74369,0.115339,2
2020/3/13,0.998751,0.997224,0.00124918,2
2020/3/13,0.988208,0.973796,0.0117919,2
2020/3/13,0.519192,0.616169,0.480808,1
2020/3/13,0.97546,0.945467,0.0245396,2
2020/3/13,0.944367,0.876372,0.0556325,2
2020/3/13,0.99626,0.991689,0.00374001,2
2020/3/13,0.983106,0.962457,0.0168941,2
2020/3/13,0.153138,0.659693,0.846862,0
2020/3/13,0.98691,0.97091,0.0130903,2
2020/3/13,0.952399,0.894219,0.0476014,2
2020/3/13,0.10885,0.758111,0.89115,0
2020/3/13,0.840524,0.645609,0.159476,2
2020/3/13,0.858763,0.686139,0.141237,2
2020/3/13,0.830322,0.622938,0.169678,2
2020/3/13,0.992555,0.983456,0.00744467,2
2020/3/13,0.95028,0.88951,0.0497203,2
2020/3/13,0.997074,0.993499,0.00292544,2
2020/3/13,0.722637,0.383639,0.277363,2
2020/3/13,0.00225669,0.994985,0.997743,0
2020/3/13,0.0185782,0.958715,0.981422,0
2020/3/13,0.897374,0.771943,0.102626,2
2020/3/13,0.860903,0.690895,0.139097,2
2020/3/13,0.329582,0.267596,0.670418,0
2020/3/13,0.242799,0.460446,0.757201,0
2020/3/13,0.688853,0.308563,0.311147,2
2020/3/13,0.99798,0.995511,0.00201996,2
2020/3/13,0.979091,0.953536,0.0209086,2
2020/3/13,0.940107,0.866905,0.0598929,2
2020/3/14,0.819801,0.599557,0.180199,2
2020/3/13,0.00525815,0.988315,0.994742,0
2020/3/13,0.910831,0.801846,0.0891695,2
2020/3/13,0.792825,0.53961,0.207175,2
2020/3/13,0.637712,0.194914,0.362288,2
2020/3/13,0.120269,0.732735,0.879731,0
2020/3/13,0.984457,0.96546,0.0155432,2
2020/3/13,0.0302104,0.932866,0.96979,0
2020/3/13,0.999769,0.999486,0.000231031,2
2020/3/13,0.0298998,0.933556,0.9701,0
2020/3/13,0.113486,0.747808,0.886514,0
2020/3/13,0.681708,0.292684,0.318292,2
2020/3/13,0.689514,0.310031,0.310486,2
2020/3/13,0.802088,0.560195,0.197912,2
2020/3/13,0.3771,0.162,0.6229,0
2020/3/13,0.00246623,0.99452,0.997534,0
2020/3/13,0.766587,0.481305,0.233413,2
2020/3/13,0.831411,0.625359,0.168589,2
2020/3/13,0.957219,0.90493,0.0427813,2
2020/3/13,2.72E-05,0.999939,0.999973,0
2020/3/13,0.683902,0.297559,0.316098,2
2020/3/13,0.997811,0.995136,0.00218873,2
2020/3/13,0.654554,0.232342,0.345446,2
2020/3/13,0.958921,0.908714,0.0410786,2
2020/3/13,1.28E-05,0.999972,0.999987,0
2020/3/13,0.999685,0.9993,0.000315055,2
2020/3/13,0.34924,0.223911,0.65076,0
2020/3/13,0.973951,0.942113,0.026049,2
2020/3/13,0.995581,0.990179,0.00441945,2
2020/3/13,0.924921,0.833159,0.0750786,2
2020/3/13,0.119876,0.733609,0.880124,0
2020/3/13,0.213482,0.525596,0.786518,0
2020/3/13,0.011031,0.975487,0.988969,0
2020/3/13,0.289311,0.357086,0.710689,0
2020/3/13,0.359654,0.200768,0.640346,0
2020/3/13,0.529822,0.40357,0.470179,1
2020/3/14,0.060469,0.865625,0.939531,0
2020/3/13,0.0111164,0.975297,0.988884,0
2020/3/13,0.952905,0.895345,0.0470946,2
2020/3/13,0.901594,0.781321,0.0984057,2
2020/3/13,0.0126839,0.971813,0.987316,0
2020/3/13,0.988422,0.974271,0.0115779,2
2020/3/13,0.81776,0.595022,0.18224,2
2020/3/13,0.997222,0.993826,0.00277841,2
2020/3/13,0.99806,0.995689,0.00193986,2
2020/3/13,0.871624,0.71472,0.128376,2
2020/3/13,0.998939,0.997643,0.00106066,2
2020/3/13,0.958062,0.906805,0.0419378,2
2020/3/13,0.737484,0.416632,0.262516,2
2020/3/13,0.991696,0.981547,0.00830397,2
2020/3/13,0.660043,0.244541,0.339957,2
2020/3/13,0.927065,0.837923,0.0729347,2
2020/3/13,0.559297,0.0206595,0.440703,2
2020/3/13,0.991228,0.980507,0.00877193,2
2020/3/13,0.699422,0.332049,0.300578,2
2020/3/13,0.256152,0.430774,0.743848,0
2020/3/13,0.990217,0.97826,0.00978296,2
2020/3/13,0.463259,0.265186,0.536741,1
2020/3/13,0.702349,0.338552,0.297651,2
2020/3/13,0.235755,0.476099,0.764245,0
2020/3/13,0.831797,0.626215,0.168203,2
2020/3/13,0.990029,0.977842,0.00997104,2
2020/3/13,0.392911,0.126864,0.607089,0
2020/3/13,0.41179,0.0849104,0.58821,0
2020/3/13,0.00256539,0.994299,0.997435,0
2020/3/13,0.954836,0.899635,0.0451642,2
2020/3/13,0.895631,0.768068,0.104369,2
2020/3/13,0.166196,0.630676,0.833804,0
2020/3/13,0.532149,0.35701,0.467851,1
2020/3/13,0.415601,0.0764418,0.584399,0
2020/3/13,0.904999,0.788887,0.0950007,2
2020/3/13,0.999367,0.998593,0.000633113,2
2020/3/13,0.987218,0.971596,0.0127816,2
2020/3/13,0.220384,0.510257,0.779616,0
2020/3/13,0.992302,0.982894,0.00769776,2
2020/3/13,0.496917,0.938335,0.503083,1
2020/3/13,0.442137,0.0174722,0.557863,0
2020/3/13,0.830262,0.622804,0.169738,2
2020/3/13,0.0357354,0.920588,0.964265,0
2020/3/13,0.995722,0.990494,0.00427774,2
2020/3/13,0.999416,0.998701,0.000584451,2
2020/3/13,0.837265,0.638367,0.162735,2
2020/3/13,0.999046,0.997881,0.000953664,2
2020/3/13,0.917209,0.81602,0.0827912,2
2020/3/13,0.00146865,0.996736,0.998531,0
2020/3/13,0.0271684,0.939626,0.972832,0
2020/3/13,0.990088,0.977974,0.00991167,2
2020/3/13,0.997084,0.99352,0.00291589,2
2020/3/13,0.782686,0.51708,0.217314,2
2020/3/13,0.839667,0.643705,0.160333,2
2020/3/13,0.95086,0.8908,0.0491401,2
2020/3/13,0.714742,0.366093,0.285258,2
2020/3/13,0.952501,0.894448,0.0474985,2
2020/3/13,0.997286,0.993968,0.00271433,2
2020/3/13,0.999682,0.999293,0.000317963,2
2020/3/13,0.992369,0.983042,0.00763128,2
2020/3/13,0.795955,0.546567,0.204045,2
2020/3/13,0.576232,0.0582927,0.423768,2
2020/3/13,0.935621,0.856935,0.0643791,2
2020/3/13,0.923564,0.830142,0.0764361,2
2020/3/13,0.584052,0.0756718,0.415948,2
2020/3/13,0.978853,0.953007,0.0211468,2
2020/3/13,0.353939,0.21347,0.646061,0
2020/3/13,0.751348,0.447441,0.248652,2
2020/3/13,0.917319,0.816265,0.0826807,2
2020/3/13,0.984719,0.966042,0.015281,2
2020/3/13,0.999778,0.999507,0.000221705,2
2020/3/13,0.999586,0.999081,0.000413498,2
2020/3/13,0.979102,0.953561,0.0208976,2
2020/3/13,0.978055,0.951233,0.0219452,2
2020/3/13,0.951873,0.893051,0.048127,2
2020/3/13,0.664342,0.254094,0.335658,2
2020/3/13,0.993078,0.984618,0.00692178,2
2020/3/15,0.882443,0.738762,0.117557,2
2020/3/13,0.807733,0.57274,0.192267,2
2020/3/13,0.0279415,0.937908,0.972059,0
2020/3/13,0.511751,0.764973,0.488249,1
2020/3/13,0.988666,0.974812,0.0113344,2
2020/3/13,0.991016,0.980036,0.00898389,2
2020/3/13,0.00442043,0.990177,0.99558,0
2020/3/13,0.726142,0.391426,0.273858,2
2020/3/13,0.99285,0.984112,0.00714967,2
2020/3/13,0.9934,0.985332,0.00660037,2
2020/3/13,0.583178,0.0737291,0.416822,2
2020/3/13,0.789713,0.532696,0.210287,2
2020/3/13,0.305827,0.320385,0.694173,0
2020/3/13,0.387053,0.139883,0.612947,0
2020/3/13,0.982006,0.960013,0.0179942,2
2020/3/13,0.974659,0.943687,0.025341,2
2020/3/13,0.998781,0.997292,0.00121864,2
2020/3/13,0.785694,0.523764,0.214306,2
2020/3/13,0.99693,0.993178,0.00307018,2
2020/3/13,0.977538,0.950084,0.0224621,2
2020/3/13,0.983847,0.964104,0.0161532,2
2020/3/13,0.339499,0.245557,0.660501,0
2020/3/13,0.134176,0.701832,0.865824,0
2020/3/13,0.126052,0.719885,0.873948,0
2020/3/13,0.78803,0.528955,0.21197,2
2020/3/13,0.947644,0.883654,0.0523557,2
2020/3/13,0.871834,0.715186,0.128166,2
2020/3/13,0.75731,0.460689,0.24269,2
2020/3/13,0.926402,0.836448,0.0735983,2
2020/3/13,0.882321,0.738491,0.117679,2
2020/3/13,0.400216,0.110632,0.599784,0
2020/3/13,0.184439,0.590136,0.815561,0
2020/3/13,0.0282725,0.937172,0.971728,0
2020/3/13,0.782171,0.515936,0.217829,2
2020/3/13,0.661085,0.246855,0.338915,2
2020/3/14,0.92457,0.832377,0.0754305,2
2020/3/13,0.980649,0.956997,0.0193514,2
2020/3/14,0.673864,0.275252,0.326136,2
2020/3/13,0.818449,0.596553,0.181551,2
2020/3/13,0.996058,0.99124,0.00394201,2
2020/3/13,0.98109,0.957977,0.0189102,2
2020/3/13,0.402707,0.105097,0.597293,0
2020/3/13,0.971475,0.936611,0.0285252,2
2020/3/14,0.186754,0.584991,0.813246,0
2020/3/13,0.997817,0.995148,0.00218357,2
2020/3/13,0.172317,0.617074,0.827683,0
2020/3/13,0.753999,0.453332,0.246001,2
2020/3/14,0.807617,0.572483,0.192383,2
2020/6/12,0.997289,0.993975,0.00271143,2
2020/3/14,0.887184,0.749298,0.112816,2
2020/3/23,0.987154,0.971453,0.0128463,2
2020/3/14,0.296058,0.342093,0.703942,0
2020/3/14,0.708363,0.351918,0.291637,2
2020/3/14,0.996714,0.992698,0.00328594,2
2020/3/14,0.9922,0.982667,0.00779983,2
2020/3/14,0.548232,0.0353575,0.451768,1
2020/3/14,0.952712,0.894916,0.0472879,2
2020/3/14,0.546023,0.0795424,0.453977,1
2020/3/14,0.830446,0.623213,0.169554,2
2020/3/14,0.562367,0.0274826,0.437633,2
2020/3/14,0.993578,0.985729,0.00642213,2
2020/3/14,0.935334,0.856298,0.0646661,2
2020/3/14,0.911397,0.803105,0.0886028,2
2020/3/14,0.359806,0.200431,0.640194,0
2020/3/14,0.692047,0.315659,0.307953,2
2020/3/14,0.399925,0.111278,0.600075,0
2020/3/14,0.774333,0.498519,0.225667,2
2020/3/14,0.980929,0.95762,0.0190711,2
2020/3/14,0.892548,0.761217,0.107452,2
2020/3/14,0.974011,0.942246,0.0259895,2
2020/3/14,0.969451,0.932112,0.0305494,2
2020/3/14,0.390111,0.133088,0.609889,0
2020/3/14,0.47174,0.434803,0.52826,1
2020/3/14,0.000133879,0.999703,0.999866,0
2020/3/14,0.752975,0.451054,0.247026,2
2020/3/14,0.621597,0.159104,0.378403,2
2020/3/14,0.995107,0.989126,0.00489324,2
2020/3/14,0.96182,0.915155,0.03818,2
2020/3/14,0.744439,0.432087,0.255561,2
2020/3/14,0.000744358,0.998346,0.999256,0
2020/3/14,0.909007,0.797794,0.0909926,2
2020/3/14,0.459276,0.185517,0.540724,1
2020/3/14,0.701718,0.337151,0.298282,2
2020/3/14,0.92359,0.8302,0.0764101,2
2020/3/14,0.698308,0.329574,0.301692,2
2020/3/14,0.974369,0.943043,0.0256306,2
2020/3/14,0.954388,0.898641,0.0456115,2
2020/3/14,0.627148,0.171439,0.372852,2
2020/3/14,0.808728,0.574951,0.191272,2
2020/3/14,0.533479,0.330418,0.466521,1
2020/3/14,0.171629,0.618603,0.828371,0
2020/3/14,0.619842,0.155204,0.380158,2
2020/3/14,0.0320662,0.928742,0.967934,0
2020/3/14,0.525192,0.496169,0.474808,1
2020/3/14,0.887401,0.749781,0.112599,2
2020/3/14,0.981465,0.958811,0.0185348,2
2020/3/14,0.967767,0.928372,0.0322327,2
2020/3/14,0.00677926,0.984935,0.993221,0
2020/3/14,0.024559,0.945425,0.975441,0
2020/3/14,0.187172,0.584061,0.812828,0
2020/3/14,0.99665,0.992556,0.00334973,2
2020/3/14,0.300628,0.331937,0.699372,0
2020/3/14,0.0159237,0.964614,0.984076,0
2020/3/14,0.992691,0.983757,0.00730939,2
2020/3/14,0.984108,0.964685,0.0158915,2
2020/3/14,0.99702,0.993377,0.00298045,2
2020/3/14,0.971459,0.936575,0.0285413,2
2020/3/14,0.978168,0.951485,0.021832,2
2020/3/14,0.416367,0.0747393,0.583633,0
2020/3/14,0.997291,0.99398,0.00270883,2
2020/3/14,0.989914,0.977586,0.0100863,2
2020/3/14,0.978195,0.951545,0.0218048,2
2020/3/14,0.833485,0.629967,0.166515,2
2020/3/14,0.491332,0.826638,0.508668,1
2020/3/14,0.818645,0.59699,0.181355,2
2020/3/14,0.0428787,0.904714,0.957121,0
2020/3/14,0.899396,0.776435,0.100604,2
2020/3/14,0.882628,0.739174,0.117372,2
2020/3/14,0.0361998,0.919556,0.9638,0
2020/3/14,0.687267,0.305038,0.312733,2
2020/3/14,0.724133,0.386962,0.275867,2
2020/3/14,0.957659,0.90591,0.0423405,2
2020/3/14,0.923484,0.829964,0.0765162,2
2020/3/14,0.499908,0.998153,0.500092,1
2020/3/14,0.96681,0.926244,0.0331903,2
2020/3/14,0.996412,0.992027,0.00358796,2
2020/3/14,0.686751,0.303891,0.313249,2
2020/3/14,0.985579,0.967953,0.014421,2
2020/3/14,0.937827,0.861838,0.062173,2
2020/3/14,0.990863,0.979696,0.00913694,2
2020/3/14,0.491922,0.838441,0.508078,1
2020/3/14,0.977619,0.950264,0.0223814,2
2020/3/14,0.980892,0.957537,0.0191083,2
2020/3/14,0.914425,0.809834,0.0855747,2
2020/3/14,0.756126,0.458059,0.243874,2
2020/3/14,0.269504,0.401102,0.730496,0
2020/3/14,0.184334,0.590368,0.815666,0
2020/3/14,0.612185,0.138188,0.387815,2
2020/3/14,0.958383,0.907517,0.0416172,2
2020/3/14,6.48E-05,0.999856,0.999935,0
2020/3/14,0.936924,0.859832,0.0630756,2
2020/3/14,0.66049,0.245533,0.33951,2
2020/3/14,0.981642,0.959204,0.0183583,2
2020/3/14,0.966221,0.924937,0.0337785,2
2020/3/14,0.968611,0.930247,0.0313891,2
2020/3/14,0.0969394,0.784579,0.903061,0
2020/3/14,0.831865,0.626367,0.168135,2
2020/3/14,0.992692,0.983759,0.00730826,2
2020/3/14,0.979504,0.954454,0.0204956,2
2020/3/14,0.729484,0.398853,0.270516,2
2020/3/14,0.847062,0.660138,0.152938,2
2020/3/14,0.900453,0.778784,0.0995471,2
2020/3/14,0.685344,0.300763,0.314656,2
2020/3/14,0.913828,0.808507,0.0861717,2
2020/3/14,0.995601,0.990225,0.00439886,2
2020/3/14,0.229577,0.489829,0.770423,0
2020/3/14,0.747084,0.437964,0.252916,2
2020/3/14,0.981605,0.959123,0.0183946,2
2020/3/14,0.94052,0.867822,0.0594801,2
2020/3/14,0.919313,0.820695,0.0806871,2
2020/3/14,0.96348,0.918844,0.0365204,2
2020/3/14,0.0454303,0.899044,0.95457,0
2020/3/14,0.70697,0.348823,0.29303,2
2020/3/14,0.983322,0.962937,0.0166784,2
2020/3/14,0.936616,0.859147,0.0633837,2
2020/3/14,0.841222,0.647161,0.158778,2
2020/3/15,0.544631,0.107377,0.455369,1
2020/3/14,4.17E-06,0.999991,0.999996,0
2020/3/15,0.0232466,0.948341,0.976753,0
2020/3/14,0.735304,0.411786,0.264696,2
2020/3/24,0.677931,0.284292,0.322069,2
2020/3/14,0.999537,0.998972,0.000462524,2
2020/3/14,0.990011,0.977802,0.00998927,2
2020/3/14,0.977456,0.949902,0.0225442,2
2020/3/14,0.2154,0.521334,0.7846,0
2020/3/14,0.879544,0.732321,0.120456,2
2020/3/14,0.891578,0.759063,0.108422,2
2020/3/14,0.998514,0.996697,0.00148622,2
2020/3/14,0.687667,0.305927,0.312333,2
2020/3/14,0.361434,0.196813,0.638566,0
2020/3/14,0.659235,0.242743,0.340765,2
2020/3/14,0.648882,0.219738,0.351118,2
2020/3/14,0.904332,0.787405,0.0956676,2
2020/3/14,0.984214,0.964921,0.0157856,2
2020/3/14,0.990381,0.978625,0.00961864,2
2020/3/14,0.00480069,0.989332,0.995199,0
2020/3/14,0.469356,0.387111,0.530644,1
2020/3/14,0.00444833,0.990115,0.995552,0
2020/3/14,0.999201,0.998223,0.000799462,2
2020/3/14,0.0964897,0.785578,0.90351,0
2020/3/14,0.622353,0.160784,0.377647,2
2020/3/14,0.896761,0.77058,0.103239,2
2020/3/14,0.648686,0.219301,0.351314,2
2020/3/14,0.404424,0.10128,0.595576,0
2020/3/14,0.998547,0.996771,0.00145321,2
2020/3/14,0.697,0.326667,0.303,2
2020/3/14,0.737231,0.416069,0.262769,2
2020/3/14,0.541339,0.173224,0.458661,1
2020/3/14,0.606934,0.126519,0.393066,2
2020/3/14,0.918576,0.819057,0.0814243,2
2020/3/14,0.483354,0.667088,0.516646,1
2020/3/14,0.62113,0.158067,0.37887,2
2020/3/14,0.422614,0.0608577,0.577386,0
2020/3/14,0.972557,0.939015,0.0274432,2
2020/3/14,0.68875,0.308333,0.31125,2
2020/3/14,0.996035,0.991188,0.00396538,2
2020/3/14,0.466389,0.327781,0.533611,1
2020/3/14,0.982351,0.96078,0.0176488,2
2020/3/14,0.86582,0.701823,0.13418,2
2020/3/14,0.787011,0.52669,0.212989,2
2020/3/14,0.653016,0.228925,0.346984,2
